Time,Displacement,Force
(s),(mm),(kN)
"3.7160","30.9832","0.0002"
"3.7360","31.1506","0.0002"
"3.7560","31.3172","0.0002"
"3.7760","31.4841","0.0002"
"3.7960","31.6506","0.0002"
"3.8160","31.8167","0.0002"
"3.8360","31.9832","0.0002"
"3.8560","32.1496","0.0002"
"3.8760","32.3159","0.0002"
"3.8960","32.4832","0.0002"
"3.9160","32.6506","0.0002"
"3.9360","32.8173","0.0002"
"3.9560","32.9834","0.0002"
"3.9760","33.1496","0.0002"
"3.9960","33.3157","0.0002"
"4.0160","33.4831","0.0002"
"4.0360","33.6504","0.0002"
"4.0560","33.8170","0.0002"
"4.0760","33.9836","0.0002"
"4.0960","34.1499","0.0002"
"4.1160","34.3163","0.0002"
"4.1360","34.4831","0.0002"
"4.1560","34.6493","0.0002"
"4.1760","34.8162","0.0002"
"4.1960","34.9836","0.0002"
"4.2160","35.1501","0.0002"
"4.2360","35.3167","0.0002"
"4.2560","35.4834","0.0002"
"4.2760","35.6496","0.0002"
"4.2960","35.8170","0.0002"
"4.3160","35.9842","0.0002"
"4.3360","36.1506","0.0002"
"4.3560","36.3173","0.0002"
"4.3760","36.4836","0.0002"
"4.3960","36.6499","0.0002"
"4.4160","36.8166","0.0002"
"4.4360","36.9830","0.0002"
"4.4560","37.1495","0.0002"
"4.4760","37.3170","0.0002"
"4.4960","37.4835","0.0002"
"4.5160","37.6502","0.0002"
"4.5360","37.8167","0.0002"
"4.5560","37.9828","0.0002"
"4.5760","38.1496","0.0002"
"4.5960","38.3166","0.0002"
"4.6160","38.4830","0.0002"
"4.6360","38.6500","0.0002"
"4.6560","38.8169","0.0002"
"4.6760","38.9835","0.0002"
"4.6960","39.1504","0.0002"
"4.7160","39.3164","0.0002"
"4.7360","39.4824","0.0002"
"4.7560","39.6502","0.0002"
"4.7760","39.8173","0.0002"
"4.7960","39.9841","0.0002"
"4.8160","40.1507","0.0002"
"4.8360","40.3166","0.0002"
"4.8560","40.4831","0.0002"
"4.8760","40.6499","0.0002"
"4.8960","40.8164","0.0002"
"4.9160","40.9832","0.0002"
"4.9360","41.1504","0.0002"
"4.9560","41.3170","0.0002"
"4.9760","41.4831","0.0002"
"4.9960","41.6498","0.0002"
"5.0160","41.8152","0.0002"
"5.0360","41.9828","0.0002"
"5.0560","42.1505","0.0002"
"5.0760","42.3171","0.0002"
"5.0960","42.4839","0.0002"
"5.1160","42.6498","0.0002"
"5.1360","42.8156","0.0002"
"5.1560","42.9828","0.0002"
"5.1760","43.1499","0.0002"
"5.1960","43.3167","0.0002"
"5.2160","43.4839","0.0002"
"5.2360","43.6499","0.0002"
"5.2560","43.8165","0.0002"
"5.2760","43.9832","0.0002"
"5.2960","44.1490","0.0002"
"5.3160","44.3166","0.0002"
"5.3360","44.4839","0.0002"
"5.3560","44.6505","0.0002"
"5.3760","44.8174","0.0002"
"5.3960","44.9836","0.0002"
"5.4160","45.1499","0.0002"
"5.4360","45.3169","0.0002"
"5.4560","45.4838","0.0002"
"5.4760","45.6503","0.0002"
"5.4960","45.8172","0.0002"
"5.5160","45.9837","0.0002"
"5.5360","46.1506","0.0002"
"5.5560","46.3176","0.0002"
"5.5760","46.4833","0.0002"
"5.5960","46.6501","0.0002"
"5.6160","46.8169","0.0002"
"5.6360","46.9834","0.0002"
"5.6560","47.1500","0.0002"
"5.6760","47.3164","0.0002"
"5.6960","47.4828","0.0002"
"5.7160","47.6499","0.0002"
"5.7360","47.8163","0.0002"
"5.7560","47.9824","0.0002"
"5.7760","48.1497","0.0002"
"5.7960","48.3164","0.0002"
"5.8160","48.4830","0.0002"
"5.8360","48.6503","0.0002"
"5.8560","48.8160","0.0002"
"5.8760","48.9825","0.0002"
"5.8960","49.1499","0.0002"
"5.9160","49.3165","0.0002"
"5.9360","49.4836","0.0002"
"5.9560","49.6505","0.0002"
"5.9760","49.8165","0.0002"
"5.9960","49.9834","0.0002"
"6.0160","50.1502","0.0002"
"6.0360","50.3166","0.0002"
"6.0560","50.4834","0.0002"
"6.0760","50.6503","0.0002"
"6.0960","50.8168","0.0002"
"6.1160","50.9838","0.0002"
"6.1360","51.1498","0.0002"
"6.1560","51.3161","0.0002"
"6.1760","51.4838","0.0002"
"6.1960","51.6504","0.0002"
"6.2160","51.8168","0.0002"
"6.2360","51.9834","0.0002"
"6.2560","52.1500","0.0002"
"6.2760","52.3170","0.0002"
"6.2960","52.4839","0.0002"
"6.3160","52.6503","0.0002"
"6.3360","52.8171","0.0002"
"6.3560","52.9839","0.0002"
"6.3760","53.1499","0.0002"
"6.3960","53.3165","0.0002"
"6.4160","53.4827","0.0002"
"6.4360","53.6490","0.0002"
"6.4560","53.8172","0.0002"
"6.4760","53.9840","0.0002"
"6.4960","54.1501","0.0002"
"6.5160","54.3164","0.0002"
"6.5360","54.4826","0.0002"
"6.5560","54.6497","0.0002"
"6.5760","54.8170","0.0002"
"6.5960","54.9835","0.0002"
"6.6160","55.1504","0.0002"
"6.6360","55.3168","0.0002"
"6.6560","55.4830","0.0002"
"6.6760","55.6502","0.0002"
"6.6960","55.8167","0.0002"
"6.7160","55.9829","0.0002"
"6.7360","56.1506","0.0002"
"6.7560","56.3172","0.0002"
"6.7760","56.4836","0.0002"
"6.7960","56.6500","0.0002"
"6.8160","56.8161","0.0002"
"6.8360","56.9828","0.0002"
"6.8560","57.1506","0.0002"
"6.8760","57.3170","0.0002"
"6.8960","57.4836","0.0002"
"6.9160","57.6501","0.0002"
"6.9360","57.8162","0.0002"
"6.9560","57.9832","0.0002"
"6.9760","58.1500","0.0002"
"6.9960","58.3159","0.0002"
"7.0160","58.4834","0.0002"
"7.0360","58.6506","0.0002"
"7.0560","58.8169","0.0002"
"7.0760","58.9835","0.0002"
"7.0960","59.1501","0.0002"
"7.1160","59.3163","0.0002"
"7.1360","59.4836","0.0002"
"7.1560","59.6500","0.0002"
"7.1760","59.8164","0.0002"
"7.1960","59.9833","0.0002"
"7.2160","60.1498","0.0002"
"7.2360","60.3167","0.0002"
"7.2560","60.4835","0.0002"
"7.2760","60.6496","0.0002"
"7.2960","60.8165","0.0002"
"7.3160","60.9838","0.0002"
"7.3360","61.1505","0.0002"
"7.3560","61.3171","0.0002"
"7.3760","61.4834","0.0002"
"7.3960","61.6493","0.0002"
"7.4160","61.8161","0.0002"
"7.4360","61.9831","0.0002"
"7.4560","62.1501","0.0002"
"7.4760","62.3170","0.0002"
"7.4960","62.4835","0.0002"
"7.5160","62.6502","0.0002"
"7.5360","62.8168","0.0002"
"7.5560","62.9829","0.0002"
"7.5760","63.1497","0.0002"
"7.5960","63.3168","0.0002"
"7.6160","63.4838","0.0002"
"7.6360","63.6506","0.0002"
"7.6560","63.8169","0.0002"
"7.6760","63.9827","0.0002"
"7.6960","64.1497","0.0002"
"7.7160","64.3167","0.0002"
"7.7360","64.4835","0.0002"
"7.7560","64.6504","0.0002"
"7.7760","64.8166","0.0002"
"7.7960","64.9830","0.0002"
"7.8160","65.1500","0.0002"
"7.8360","65.3164","0.0002"
"7.8560","65.4830","0.0002"
"7.8760","65.6507","0.0002"
"7.8960","65.8173","0.0002"
"7.9160","65.9837","0.0002"
"7.9360","66.1505","0.0002"
"7.9560","66.3163","0.0002"
"7.9760","66.4830","0.0002"
"7.9960","66.6503","0.0002"
"8.0160","66.8166","0.0002"
"8.0360","66.9834","0.0002"
"8.0560","67.1500","0.0002"
"8.0760","67.3163","0.0002"
"8.0960","67.4836","0.0002"
"8.1160","67.6502","0.0002"
"8.1360","67.8162","0.0002"
"8.1560","67.9835","0.0002"
"8.1760","68.1499","0.0002"
"8.1960","68.3164","0.0002"
"8.2160","68.4834","0.0002"
"8.2360","68.6499","0.0002"
"8.2560","68.8165","0.0002"
"8.2760","68.9834","0.0002"
"8.2960","69.1497","0.0002"
"8.3160","69.3163","0.0002"
"8.3360","69.4834","0.0002"
"8.3560","69.6500","0.0002"
"8.3760","69.8172","0.0002"
"8.3960","69.9838","0.0002"
"8.4160","70.1493","0.0002"
"8.4360","70.3165","0.0002"
"8.4560","70.4834","0.0002"
"8.4760","70.6500","0.0002"
"8.4960","70.8173","0.0002"
"8.5160","70.9837","0.0002"
"8.5360","71.1502","0.0002"
"8.5560","71.3170","0.0002"
"8.5760","71.4833","0.0002"
"8.5960","71.6496","0.0002"
"8.6160","71.8164","0.0002"
"8.6360","71.9831","0.0002"
"8.6560","72.1500","0.0002"
"8.6760","72.3167","0.0002"
"8.6960","72.4826","0.0002"
"8.7160","72.6501","0.0002"
"8.7360","72.8170","0.0002"
"8.7560","72.9836","0.0002"
"8.7760","73.1505","0.0002"
"8.7960","73.3167","0.0002"
"8.8160","73.4831","0.0002"
"8.8360","73.6502","0.0002"
"8.8560","73.8167","0.0002"
"8.8760","73.9833","0.0002"
"8.8960","74.1503","0.0002"
"8.9160","74.3167","0.0002"
"8.9360","74.4832","0.0002"
"8.9560","74.6498","0.0002"
"8.9760","74.8158","0.0002"
"8.9960","74.9832","0.0002"
"9.0160","75.1504","0.0002"
"9.0360","75.3169","0.0002"
"9.0560","75.4834","0.0002"
"9.0760","75.6499","0.0002"
"9.0960","75.8163","0.0002"
"9.1160","75.9837","0.0002"
"9.1360","76.1509","0.0002"
"9.1560","76.3171","0.0002"
"9.1760","76.4838","0.0002"
"9.1960","76.6501","0.0002"
"9.2160","76.8163","0.0002"
