Time,Displacement,Force
(s),(mm),(kN)
"3.2600","27.1831","0.0002"
"3.2800","27.3499","0.0002"
"3.3000","27.5164","0.0002"
"3.3200","27.6826","0.0002"
"3.3400","27.8500","0.0002"
"3.3600","28.0168","0.0002"
"3.3800","28.1834","0.0002"
"3.4000","28.3506","0.0002"
"3.4200","28.5169","0.0002"
"3.4400","28.6835","0.0002"
"3.4600","28.8506","0.0002"
"3.4800","29.0166","0.0002"
"3.5000","29.1834","0.0002"
"3.5200","29.3505","0.0002"
"3.5400","29.5167","0.0002"
"3.5600","29.6838","0.0002"
"3.5800","29.8502","0.0002"
"3.6000","30.0161","0.0002"
"3.6200","30.1837","0.0002"
"3.6400","30.3505","0.0002"
"3.6600","30.5168","0.0002"
"3.6800","30.6832","0.0002"
"3.7000","30.8493","0.0002"
"3.7200","31.0163","0.0002"
"3.7400","31.1835","0.0002"
"3.7600","31.3500","0.0002"
"3.7800","31.5165","0.0002"
"3.8000","31.6835","0.0002"
"3.8200","31.8498","0.0002"
"3.8400","32.0163","0.0002"
"3.8600","32.1829","0.0002"
"3.8800","32.3492","0.0002"
"3.9000","32.5165","0.0002"
"3.9200","32.6836","0.0002"
"3.9400","32.8500","0.0002"
"3.9600","33.0166","0.0002"
"3.9800","33.1834","0.0002"
"4.0000","33.3499","0.0002"
"4.0200","33.5173","0.0002"
"4.0400","33.6837","0.0002"
"4.0600","33.8498","0.0002"
"4.0800","34.0170","0.0002"
"4.1000","34.1835","0.0002"
"4.1200","34.3498","0.0002"
"4.1400","34.5166","0.0002"
"4.1600","34.6828","0.0002"
"4.1800","34.8499","0.0002"
"4.2000","35.0167","0.0002"
"4.2200","35.1831","0.0002"
"4.2400","35.3501","0.0002"
"4.2600","35.5168","0.0002"
"4.2800","35.6831","0.0002"
"4.3000","35.8502","0.0002"
"4.3200","36.0165","0.0002"
"4.3400","36.1825","0.0002"
"4.3600","36.3501","0.0002"
"4.3800","36.5169","0.0002"
"4.4000","36.6835","0.0002"
"4.4200","36.8502","0.0002"
"4.4400","37.0161","0.0002"
"4.4600","37.1828","0.0002"
"4.4800","37.3499","0.0002"
"4.5000","37.5168","0.0002"
"4.5200","37.6837","0.0002"
"4.5400","37.8500","0.0002"
"4.5600","38.0164","0.0002"
"4.5800","38.1833","0.0002"
"4.6000","38.3498","0.0002"
"4.6200","38.5157","0.0002"
"4.6400","38.6833","0.0002"
"4.6600","38.8507","0.0002"
"4.6800","39.0171","0.0002"
"4.7000","39.1837","0.0002"
"4.7200","39.3498","0.0002"
"4.7400","39.5160","0.0002"
"4.7600","39.6835","0.0002"
"4.7800","39.8501","0.0002"
"4.8000","40.0169","0.0002"
"4.8200","40.1837","0.0002"
"4.8400","40.3497","0.0002"
"4.8600","40.5164","0.0002"
"4.8800","40.6831","0.0002"
"4.9000","40.8492","0.0002"
"4.9200","41.0167","0.0002"
"4.9400","41.1836","0.0002"
"4.9600","41.3498","0.0002"
"4.9800","41.5167","0.0002"
"5.0000","41.6832","0.0002"
"5.0200","41.8497","0.0002"
"5.0400","42.0169","0.0002"
"5.0600","42.1834","0.0002"
"5.0800","42.3503","0.0002"
"5.1000","42.5170","0.0002"
"5.1200","42.6831","0.0002"
"5.1400","42.8500","0.0002"
"5.1600","43.0170","0.0002"
"5.1800","43.1828","0.0002"
"5.2000","43.3500","0.0002"
"5.2200","43.5169","0.0002"
"5.2400","43.6837","0.0002"
"5.2600","43.8508","0.0002"
"5.2800","44.0171","0.0002"
"5.3000","44.1835","0.0002"
"5.3200","44.3502","0.0002"
"5.3400","44.5167","0.0002"
"5.3600","44.6831","0.0002"
"5.3800","44.8498","0.0002"
"5.4000","45.0165","0.0002"
"5.4200","45.1833","0.0002"
"5.4400","45.3501","0.0002"
"5.4600","45.5155","0.0002"
"5.4800","45.6822","0.0002"
