time_s,position_cm,theta_raw_cm
1.066,23.1375,1.8125
1.067,23.025,1.8125
1.068,22.9,1.8125
1.069,22.7875,1.825
1.07,22.6625,1.825
1.071,22.55,1.8375
1.072,22.425,1.8375
1.073,22.3125,1.8625
1.074,22.1875,1.8625
1.075,22.0625,1.8625
1.076,21.95,1.875
1.077,21.825,1.875
1.078,21.7,1.875
1.079,21.5875,1.8875
1.08,21.4625,1.9
1.081,21.3375,1.9125
1.082,21.225,1.925
1.083,21.1,1.925
1.084,20.975,1.925
1.085,20.85,1.925
1.086,20.7375,1.95
1.087,20.6125,1.95
1.088,20.4875,1.9625
1.089,20.3625,1.975
1.09,20.2375,1.9875
1.091,20.1125,2.0
1.092,19.9875,2.0
1.093,19.8625,2.0
1.094,19.75,2.025
1.095,19.625,2.025
1.096,19.5,2.0375
1.097,19.375,2.0375
1.098,19.2625,2.075
1.099,19.1375,2.0875
1.1,19.0125,2.075
1.101,18.8875,2.075
1.102,18.775,2.1
1.103,18.65,2.1125
1.104,18.525,2.1125
1.105,18.4,2.125
1.106,18.2875,2.15
1.107,18.1625,2.1625
1.108,18.0375,2.1625
1.109,17.925,2.1625
1.11,17.8,2.175
1.111,17.6875,2.1875
1.112,17.5625,2.1875
1.113,17.45,2.2125
1.114,17.325,2.225
1.115,17.2125,2.2375
1.116,17.0875,2.25
1.117,16.975,2.2375
1.118,16.8625,2.25
1.119,16.7375,2.25
1.12,16.625,2.2625
1.121,16.5125,2.275
1.122,16.4,2.2875
1.123,16.2875,2.3
1.124,16.175,2.3125
1.125,16.0625,2.3125
1.126,15.95,2.3125
1.127,15.8375,2.325
1.128,15.725,2.3375
1.129,15.6125,2.3375
1.13,15.5,2.35
1.131,15.3875,2.35
1.132,15.275,2.3625
1.133,15.1625,2.3625
1.134,15.0625,2.375
1.135,14.95,2.375
1.136,14.85,2.3875
1.137,14.7375,2.3875
1.138,14.6375,2.4
1.139,14.525,2.4
1.14,14.425,2.425
1.141,14.325,2.425
1.142,14.225,2.425
1.143,14.1125,2.4125
1.144,14.025,2.4375
1.145,13.925,2.4375
1.146,13.825,2.4375
1.147,13.725,2.45
1.148,13.6375,2.4625
1.149,13.5375,2.4625
1.15,13.45,2.4625
1.151,13.35,2.4625
1.152,13.2625,2.4625
1.153,13.175,2.475
1.154,13.0875,2.4875
1.155,13.0,2.4875
1.156,12.9125,2.5
1.157,12.825,2.5125
1.158,12.7375,2.5
1.159,12.6625,2.5
1.16,12.575,2.5
1.161,12.5,2.5125
1.162,12.4125,2.5
1.163,12.3375,2.5125
1.164,12.2625,2.5125
1.165,12.1875,2.5375
1.166,12.1125,2.525
1.167,12.0375,2.5125
1.168,11.9625,2.5125
1.169,11.9,2.5375
1.17,11.825,2.525
1.171,11.7625,2.5375
1.172,11.7,2.55
1.173,11.6375,2.5625
1.174,11.5625,2.55
1.175,11.5,2.5375
1.176,11.4375,2.5375
1.177,11.3875,2.55
1.178,11.325,2.55
1.179,11.275,2.5625
1.18,11.2125,2.55
1.181,11.1625,2.5625
1.182,11.1,2.575
1.183,11.05,2.55
1.184,11.0,2.55
1.185,10.9625,2.5625
1.186,10.9125,2.5625
1.187,10.8625,2.5625
1.188,10.8125,2.55
1.189,10.775,2.575
1.19,10.7375,2.5875
1.191,10.6875,2.575
1.192,10.65,2.5625
1.193,10.6125,2.5625
1.194,10.575,2.5625
1.195,10.55,2.575
1.196,10.5125,2.5625
1.197,10.475,2.5625
1.198,10.45,2.575
1.199,10.425,2.5875
1.2,10.4,2.575
1.201,10.375,2.575
1.202,10.35,2.575
1.203,10.325,2.5625
1.204,10.3,2.5625
1.205,10.275,2.5625
1.206,10.2625,2.5875
1.207,10.25,2.5875
1.208,10.225,2.575
1.209,10.2125,2.5625
1.21,10.2,2.575
1.211,10.1875,2.5625
1.212,10.175,2.5625
1.213,10.175,2.5625
1.214,10.1625,2.5625
1.215,10.1625,2.5875
1.216,10.15,2.5625
1.217,10.15,2.55
1.218,10.15,2.5625
1.219,10.15,2.55
1.22,10.15,2.55
1.221,10.1625,2.5625
1.222,10.1625,2.55
1.223,10.1625,2.5625
1.224,10.175,2.5625
1.225,10.1875,2.55
1.226,10.2,2.5625
1.227,10.2,2.55
1.228,10.2125,2.5375
1.229,10.2375,2.55
1.23,10.25,2.55
1.231,10.2625,2.55
1.232,10.2875,2.5625
1.233,10.3,2.5375
1.234,10.325,2.5375
1.235,10.35,2.5375
1.236,10.375,2.525
1.237,10.3875,2.5125
1.238,10.425,2.525
1.239,10.45,2.525
1.24,10.475,2.5375
1.241,10.5125,2.525
1.242,10.5375,2.5125
1.243,10.5625,2.4875
1.244,10.6,2.5
1.245,10.6375,2.5
1.246,10.675,2.5
1.247,10.7125,2.4875
1.248,10.75,2.5
1.249,10.7875,2.5
1.25,10.8375,2.4875
1.251,10.875,2.475
1.252,10.925,2.475
1.253,10.9625,2.4625
1.254,11.0125,2.4625
1.255,11.0625,2.4625
1.256,11.1125,2.4625
1.257,11.1625,2.475
1.258,11.2125,2.45
1.259,11.2625,2.4375
1.26,11.3125,2.4375
1.261,11.3625,2.425
1.262,11.425,2.425
1.263,11.475,2.4125
1.264,11.5375,2.4125
1.265,11.6,2.4375
1.266,11.65,2.4125
1.267,11.7125,2.3875
1.268,11.775,2.3875
1.269,11.8375,2.3875
1.27,11.9125,2.3875
1.271,11.975,2.375
1.272,12.0375,2.3625
1.273,12.1,2.3625
1.274,12.175,2.375
1.275,12.2375,2.35
1.276,12.3125,2.35
1.277,12.375,2.325
1.278,12.45,2.325
1.279,12.525,2.3125
1.28,12.6,2.3125
1.281,12.675,2.3125
1.282,12.75,2.325
1.283,12.825,2.2875
1.284,12.9,2.2875
1.285,12.975,2.275
1.286,13.0625,2.275
1.287,13.1375,2.2625
1.288,13.225,2.2625
1.289,13.3,2.25
1.29,13.3875,2.2625
1.291,13.4625,2.2375
1.292,13.55,2.225
1.293,13.6375,2.225
1.294,13.725,2.2125
1.295,13.8,2.1875
1.296,13.8875,2.1875
1.297,13.975,2.175
1.298,14.0625,2.175
1.299,14.15,2.175
1.3,14.2375,2.1375
1.301,14.325,2.1125
1.302,14.425,2.1125
1.303,14.5125,2.1
1.304,14.6,2.0875
1.305,14.6875,2.075
1.306,14.7875,2.075
1.307,14.8875,2.1
1.308,14.9875,2.0625
1.309,15.075,2.0375
1.31,15.1625,2.025
1.311,15.2625,2.0125
1.312,15.3625,2.0125
1.313,15.45,1.9875
1.314,15.55,1.9875
1.315,15.65,2.0
1.316,15.75,1.975
1.317,15.85,1.95
1.318,15.95,1.9375
1.319,16.05,1.925
1.32,16.15,1.9125
1.321,16.25,1.9
1.322,16.35,1.9
1.323,16.45,1.9
1.324,16.5625,1.9125
1.325,16.6625,1.875
1.326,16.775,1.875
1.327,16.875,1.8625
1.328,16.975,1.85
1.329,17.0875,1.85
1.33,17.1875,1.825
1.331,17.2875,1.825
1.332,17.4,1.8375
1.333,17.5125,1.8
1.334,17.6125,1.7875
1.335,17.7125,1.775
1.336,17.825,1.7625
1.337,17.9375,1.7625
1.338,18.05,1.7625
1.339,18.15,1.75
1.34,18.2625,1.75
1.341,18.375,1.725
1.342,18.4875,1.725
1.343,18.5875,1.7
1.344,18.7,1.7
1.345,18.8125,1.6875
1.346,18.925,1.6875
1.347,19.0375,1.675
1.348,19.15,1.675
1.349,19.2625,1.675
1.35,19.375,1.65
1.351,19.475,1.6375
1.352,19.5875,1.625
1.353,19.7,1.625
1.354,19.8125,1.6125
1.355,19.925,1.6125
1.356,20.0375,1.6125
1.357,20.15,1.6
1.358,20.2625,1.5875
1.359,20.375,1.575
1.36,20.4875,1.5625
1.361,20.6,1.5625
1.362,20.7125,1.55
1.363,20.825,1.55
1.364,20.925,1.525
1.365,21.0375,1.5375
1.366,21.15,1.5125
1.367,21.2625,1.5
1.368,21.3625,1.475
1.369,21.475,1.475
1.37,21.5875,1.4625
1.371,21.675,0.0375
1.372,21.6875,1.325
1.373,21.8,1.3375
1.374,21.9,1.3125
1.375,22.1375,1.425
1.376,22.25,1.4125
1.377,22.3625,1.4125
1.378,22.475,1.4
1.379,22.575,1.3875
1.38,22.6875,1.3875
1.381,22.8,1.3875
1.382,22.9,1.375
1.383,23.0125,1.3625
1.384,23.1125,1.3375
1.385,23.225,1.3375
1.386,23.325,1.325
1.387,23.4375,1.325
1.388,23.5375,1.3125
1.389,23.65,1.3125
1.39,23.75,1.3125
1.391,23.85,1.2875
1.392,23.9625,1.3
1.393,24.0625,1.275
1.394,24.1625,1.275
1.395,24.2625,1.2625
1.396,24.3625,1.25
1.397,24.4625,1.2375
1.398,24.5625,1.2375
1.399,24.6625,1.2375
1.4,24.7625,1.225
1.401,24.85,1.2125
1.402,24.95,1.2125
1.403,25.05,1.2
1.404,25.1375,1.175
1.405,25.225,1.175
1.406,25.325,1.175
1.407,25.4125,1.1625
1.408,25.425,1.075
1.409,25.5125,1.0625
1.41,25.625,1.0875
1.411,25.75,1.1125
1.412,25.8625,1.1375
1.413,25.95,1.125
1.414,26.0375,1.125
1.415,26.1125,1.125
1.416,26.2,1.1125
1.417,26.275,1.1
1.418,26.3625,1.1
1.419,26.4375,1.0875
1.42,26.5125,1.0875
1.421,26.5875,1.075
1.422,26.6625,1.075
1.423,26.7375,1.075
1.424,26.8125,1.075
1.425,26.8875,1.0625
1.426,26.95,1.05
1.427,27.025,1.05
1.428,27.0875,1.0375
1.429,27.15,1.0375
1.43,27.225,1.0375
1.431,27.2875,1.0375
1.432,27.35,1.0375
1.433,27.4,1.025
1.434,27.475,1.0375
1.435,27.525,1.025
1.436,27.5875,1.025
1.437,27.6375,1.025
1.438,27.6875,1.0125
1.439,27.7375,1.0
1.44,27.7875,1.0125
1.441,27.8375,1.0
1.442,27.8875,1.0
1.443,27.9375,1.0
1.444,27.975,0.9875
1.445,28.025,1.0
1.446,28.0625,0.9875
1.447,28.1125,0.9875
1.448,28.15,0.9875
1.449,28.1875,0.9875
1.45,28.225,0.9875
1.451,28.25,0.975
1.452,28.2875,0.9875
1.453,28.325,0.9875
1.454,28.35,0.9875
1.455,28.375,0.975
1.456,28.4,0.975
1.457,28.4375,0.9875
1.458,28.4625,0.9875
1.459,28.475,0.975
1.46,28.5,0.975
1.461,28.525,0.9875
1.462,28.5375,0.9875
1.463,28.55,0.975
1.464,28.5625,0.975
1.465,28.5875,0.9875
1.466,28.6,1.0
1.467,28.6,0.975
1.468,28.6125,0.9875
1.469,28.625,1.0
1.47,28.625,0.9875
1.471,28.625,0.9875
1.472,28.6375,1.0
1.473,28.6375,1.0
1.474,28.6375,1.0125
1.475,28.6375,1.0
1.476,28.6375,1.0125
1.477,28.6375,1.025
1.478,28.625,1.0125
1.479,28.6125,1.0125
1.48,28.6125,1.025
1.481,28.6,1.025
1.482,28.5875,1.025
1.483,28.575,1.025
1.484,28.5625,1.025
1.485,28.55,1.0375
1.486,28.525,1.025
1.487,28.5125,1.0375
1.488,28.4875,1.0375
1.489,28.4625,1.0375
1.49,28.45,1.05
1.491,28.425,1.0625
1.492,28.4,1.0625
1.493,28.3625,1.05
1.494,28.3375,1.0625
1.495,28.3125,1.075
1.496,28.2875,1.075
1.497,28.25,1.075
1.498,28.2125,1.075
1.499,28.1875,1.1
1.5,28.15,1.1
1.501,28.1125,1.1
1.502,28.075,1.1
1.503,28.0375,1.1125
1.504,28.0,1.1125
1.505,27.95,1.1125
1.506,27.9,0.0125
1.507,27.8,1.075
1.508,27.7625,1.075
1.509,27.675,1.0375
1.51,27.625,1.05
1.511,27.575,1.05
1.512,27.6,1.125
1.513,27.5625,1.15
1.514,27.525,1.175
1.515,27.475,1.1875
1.516,27.4125,1.1875
1.517,27.3625,1.2
1.518,27.3,1.2
1.519,27.2375,1.2
1.52,27.1875,1.2125
1.521,27.125,1.2125
1.522,27.0625,1.225
1.523,27.0,1.225
1.524,26.9375,1.2375
1.525,26.875,1.2375
1.526,26.8125,1.25
1.527,26.75,1.25
1.528,26.6875,1.2625
1.529,26.6125,1.2625
1.53,26.55,1.275
1.531,26.475,1.2875
1.532,26.4125,1.3
1.533,26.3375,1.3
1.534,26.275,1.3125
1.535,26.2,1.3125
1.536,26.125,1.325
1.537,26.05,1.325
1.538,25.975,1.325
1.539,25.9,1.3375
1.54,25.825,1.35
1.541,25.75,1.3625
1.542,25.675,1.3625
1.543,25.5875,1.375
1.544,25.5125,1.375
1.545,25.4375,1.3875
1.546,25.35,1.3875
1.547,25.275,0.075
1.548,25.2,0.05
1.549,25.1125,0.0375
1.55,25.025,0.0375
1.551,24.9375,0.025
1.552,24.8625,1.4375
1.553,24.775,1.45
1.554,24.6875,1.45
1.555,24.6,1.4625
1.556,24.525,1.475
1.557,24.4375,1.5
1.558,24.35,1.5
1.559,24.2625,1.5
1.56,24.175,1.5125
1.561,24.0875,1.525
1.562,24.0,1.525
1.563,23.9,1.525
1.564,23.8125,1.55
1.565,23.725,1.5625
1.566,23.625,1.5625
1.567,23.5375,1.5625
1.568,23.45,1.5875
1.569,23.35,1.575
1.57,23.2625,1.6
1.571,23.1625,1.6
1.572,23.075,1.6125
1.573,22.975,1.625
1.574,22.875,1.625
1.575,22.7875,1.6375
1.576,22.6875,1.6375
1.577,22.5875,1.6375
1.578,22.5,1.65
1.579,22.4,1.6625
1.58,22.3,1.6625
1.581,22.2,1.6875
1.582,22.1125,1.7
1.583,22.0125,1.7
1.584,21.9125,1.7125
1.585,21.8125,1.7125
1.586,21.7125,1.725
1.587,21.6125,1.7375
1.588,21.5125,1.7375
1.589,21.4125,1.75
1.59,21.3125,1.7625
1.591,21.2125,1.775
1.592,21.1125,1.775
1.593,21.0125,1.775
1.594,20.9125,1.7875
1.595,20.825,1.8125
1.596,20.725,1.825
1.597,20.625,1.8375
1.598,20.5125,1.8375
1.599,20.4125,1.85
1.6,20.3125,1.85
1.601,20.2125,1.8625
1.602,20.1125,1.8625
1.603,20.0125,1.875
1.604,19.9125,1.8875
1.605,19.8125,1.9
1.606,19.7125,1.9125
1.607,19.625,1.9375
1.608,19.5125,1.925
1.609,19.4125,1.9375
1.61,19.3125,1.95
1.611,19.2125,1.9625
1.612,19.1125,1.9625
1.613,19.0125,1.9875
1.614,18.9125,2.0
1.615,18.825,2.025
1.616,18.7125,2.025
1.617,18.625,2.0375
1.618,18.525,2.05
1.619,18.425,2.05
1.62,18.325,2.0625
1.621,18.225,2.075
1.622,18.125,2.075
1.623,18.0375,2.125
1.624,17.925,2.125
1.625,17.8375,2.125
1.626,17.7375,2.1375
1.627,17.6375,2.15
1.628,17.55,2.1625
1.629,17.45,2.175
1.63,17.35,2.1875
1.631,17.2625,2.2125
1.632,17.1625,2.225
1.633,17.075,2.2375
1.634,16.975,2.2375
1.635,16.8875,2.25
1.636,16.7875,2.25
1.637,16.7,2.2625
1.638,16.6,2.2625
1.639,16.5125,2.2875
1.64,16.425,2.3
1.641,16.325,2.3
1.642,16.2375,2.3
1.643,16.15,2.3125
1.644,16.0625,2.325
1.645,15.975,2.3375
1.646,15.875,2.3375
1.647,15.8,2.3625
1.648,15.7125,2.375
1.649,15.625,2.375
1.65,15.5375,2.375
1.651,15.45,2.375
1.652,15.3625,2.3875
1.653,15.275,2.4
1.654,15.2,2.4125
1.655,15.1125,2.4125
1.656,15.025,2.425
1.657,14.95,2.45
1.658,14.8625,2.4375
1.659,14.7875,2.45
1.66,14.7125,2.4625
1.661,14.625,2.45
1.662,14.55,2.4625
1.663,14.475,2.475
1.664,14.4,2.4875
1.665,14.325,2.5
1.666,14.25,2.5
1.667,14.175,2.4875
1.668,14.1,2.5
1.669,14.025,2.5
1.67,13.95,2.5
1.671,13.8875,2.5125
1.672,13.8125,2.5125
1.673,13.75,2.5375
1.674,13.6875,2.55
1.675,13.625,2.5375
1.676,13.55,2.5375
1.677,13.4875,2.5375
1.678,13.425,2.55
1.679,13.3625,2.55
1.68,13.3,2.55
1.681,13.25,2.575
1.682,13.1875,2.575
1.683,13.125,2.5625
1.684,13.075,2.575
1.685,13.025,2.5875
1.686,12.9625,2.575
1.687,12.9125,2.575
1.688,12.8625,2.5875
1.689,12.8125,2.5875
1.69,12.7625,2.6
1.691,12.725,2.6
1.692,12.675,2.6
1.693,12.625,2.6
1.694,12.5875,2.6125
1.695,12.55,2.6125
1.696,12.5,2.6
1.697,12.4625,2.6125
1.698,12.425,2.625
1.699,12.3875,2.625
1.7,12.35,2.6125
1.701,12.3125,2.6125
1.702,12.275,2.6125
1.703,12.25,2.625
1.704,12.2125,2.625
1.705,12.1875,2.625
1.706,12.1625,2.6375
1.707,12.125,2.6375
1.708,12.1,2.6375
1.709,12.075,2.625
1.71,12.05,2.625
1.711,12.025,2.625
1.712,12.0125,2.6375
1.713,11.9875,2.6375
1.714,11.9625,2.6375
1.715,11.95,2.65
1.716,11.925,2.6375
1.717,11.9125,2.6375
1.718,11.9,2.6375
1.719,11.8875,2.6375
1.72,11.875,2.6375
1.721,11.8625,2.6375
1.722,11.8625,2.65
1.723,11.85,2.65
1.724,11.8375,2.65
1.725,11.8375,2.65
1.726,11.8375,2.65
1.727,11.825,2.6375
1.728,11.825,2.6375
1.729,11.825,2.6375
1.73,11.825,2.6375
1.731,11.825,2.65
1.732,11.8375,2.6625
1.733,11.8375,2.65
1.734,11.8375,2.6375
1.735,11.85,2.65
1.736,11.85,2.6375
1.737,11.8625,2.65
1.738,11.875,2.65
1.739,11.8875,2.65
1.74,11.9,2.6625
1.741,11.9125,2.65
1.742,11.925,2.6375
1.743,11.9375,2.6375
1.744,11.95,2.6375
1.745,11.975,2.65
1.746,11.9875,2.6375
1.747,12.0125,2.6375
1.748,12.0375,2.65
1.749,12.05,2.6375
1.75,12.075,2.6375
1.751,12.1,2.6375
1.752,12.125,2.625
1.753,12.15,2.6375
1.754,12.1875,2.6375
1.755,12.2125,2.6375
1.756,12.2375,2.6375
1.757,12.275,2.65
1.758,12.3,2.6375
1.759,12.3375,2.6375
1.76,12.3625,2.625
1.761,12.4,2.625
1.762,12.4375,2.625
1.763,12.475,2.625
1.764,12.5125,2.625
1.765,12.55,2.6375
1.766,12.5875,2.6125
1.767,12.625,2.6125
1.768,12.675,2.625
1.769,12.7125,2.6125
1.77,12.7625,2.6125
1.771,12.8,2.6
1.772,12.85,2.6125
1.773,12.8875,2.6125
1.774,12.9375,2.6
1.775,12.9875,2.6
1.776,13.0375,2.6
1.777,13.0875,2.6
1.778,13.1375,2.5875
1.779,13.1875,2.5875
1.78,13.2375,2.575
1.781,13.2875,2.5875
1.782,13.35,2.6
1.783,13.4,2.575
1.784,13.4625,2.575
1.785,13.5125,2.5625
1.786,13.575,2.5625
1.787,13.625,2.55
1.788,13.6875,2.55
1.789,13.75,2.5625
1.79,13.8125,2.5625
1.791,13.875,2.55
1.792,13.925,2.525
1.793,13.9875,2.525
1.794,14.05,2.5125
1.795,14.125,2.525
1.796,14.1875,2.525
1.797,14.25,2.5125
1.798,14.3125,2.5125
1.799,14.3875,2.525
1.8,14.45,2.5
1.801,14.525,2.5
1.802,14.5875,2.4875
1.803,14.6625,2.4875
1.804,14.725,2.4875
1.805,14.8,2.4875
1.806,14.8625,2.475
1.807,14.9375,2.475
1.808,15.0125,2.4625
1.809,15.0875,2.45
1.81,15.1625,2.45
1.811,15.2375,2.45
1.812,15.3125,2.4375
1.813,15.3875,2.4375
1.814,15.4625,2.425
1.815,15.5375,2.4375
1.816,15.6125,2.4125
1.817,15.6875,2.4
1.818,15.775,2.4125
1.819,15.85,2.3875
1.82,15.925,2.375
1.821,16.0,2.375
1.822,16.0875,2.375
1.823,16.1625,2.375
1.824,16.25,2.3625
1.825,16.325,2.35
1.826,16.4125,2.35
1.827,16.4875,2.3375
1.828,16.575,2.3375
1.829,16.6625,2.325
1.83,16.7375,2.3125
1.831,16.825,2.3125
1.832,16.9,2.3
1.833,16.9875,2.2875
1.834,17.075,2.2875
1.835,17.1625,2.275
1.836,17.25,2.275
1.837,17.3375,2.2625
1.838,17.425,2.2625
1.839,17.5,2.25
1.84,17.5875,2.2375
1.841,17.6875,2.2375
1.842,17.7625,2.2125
1.843,17.85,2.2125
1.844,17.9375,2.2
1.845,18.025,2.1875
1.846,18.1125,2.175
1.847,18.2,2.175
1.848,18.2875,2.175
1.849,18.3875,2.175
1.85,18.4625,2.125
1.851,18.5625,2.1375
1.852,18.65,2.1125
1.853,18.7375,2.1
1.854,18.825,2.0875
1.855,18.9125,2.0625
1.856,19.0,2.075
1.857,19.1,2.0875
1.858,19.1875,2.05
1.859,19.275,2.0375
1.86,19.3625,2.025
1.861,19.4625,2.025
1.862,19.55,2.0125
1.863,19.6375,1.9875
1.864,19.725,2.0
1.865,19.825,2.0
1.866,19.9125,1.9625
1.867,20.0,1.95
1.868,20.1,1.95
1.869,20.1875,1.9375
1.87,20.275,1.925
1.871,20.375,1.925
1.872,20.4625,1.925
1.873,20.55,1.9125
1.874,20.6375,1.9
1.875,20.725,1.875
1.876,20.825,1.875
1.877,20.9125,1.8625
1.878,21.0,1.85
1.879,21.0875,1.8375
1.88,21.175,1.8375
1.881,21.275,1.85
1.882,21.3625,1.8375
1.883,21.45,1.8125
1.884,21.5375,1.8
1.885,21.625,1.7875
1.886,21.7125,1.7875
1.887,21.8,1.775
1.888,21.8875,1.7625
1.889,21.975,1.7625
1.89,22.0625,1.7625
1.891,22.1625,1.7625
1.892,22.2375,1.7375
1.893,22.325,1.725
1.894,22.4125,1.725
1.895,22.5,1.7125
1.896,22.5875,1.7
1.897,22.675,1.7
1.898,22.7625,1.7
1.899,22.8375,1.675
1.9,22.925,1.675
1.901,23.0125,1.6625
1.902,23.1,1.6625
1.903,23.175,1.65
1.904,23.2625,1.65
1.905,23.35,1.65
1.906,23.425,1.6375
1.907,23.5125,1.6375
1.908,23.5875,1.6125
1.909,23.675,1.6125
1.91,23.75,1.6
1.911,23.825,1.5875
1.912,23.9125,1.5875
1.913,23.9875,1.575
1.914,24.0625,1.5625
1.915,24.1375,1.5625
1.916,24.2125,1.55
1.917,24.3,1.55
1.918,24.375,1.5375
1.919,24.45,1.525
1.92,24.525,1.525
1.921,24.6,1.525
1.922,24.6625,1.5
1.923,24.7375,1.5
1.924,24.8125,1.5
1.925,24.875,1.475
1.926,24.9375,1.4625
1.927,25.0125,1.4625
1.928,25.075,1.45
1.929,25.15,1.45
1.93,25.2125,1.4375
1.931,25.275,1.4375
1.932,25.3375,0.0375
1.933,25.4,0.0375
1.934,25.4625,0.05
1.935,25.525,0.0625
1.936,25.5875,0.075
1.937,25.65,1.4
1.938,25.7,1.3875
1.939,25.7625,1.3875
1.94,25.8125,1.375
1.941,25.8625,1.3625
1.942,25.925,1.375
1.943,25.975,1.3625
1.944,26.025,1.35
1.945,26.075,1.35
1.946,26.125,1.3375
1.947,26.175,1.3375
1.948,26.2125,1.325
1.949,26.2625,1.325
1.95,26.3125,1.3125
1.951,26.35,1.3125
1.952,26.3875,1.3
1.953,26.4375,1.3
1.954,26.475,1.3
1.955,26.5125,1.2875
1.956,26.55,1.2875
1.957,26.5875,1.2875
1.958,26.625,1.2875
1.959,26.65,1.275
1.96,26.6875,1.275
1.961,26.7125,1.2625
1.962,26.7375,1.2625
1.963,26.775,1.2625
1.964,26.8,1.25
1.965,26.825,1.25
1.966,26.85,1.25
1.967,26.875,1.2375
1.968,26.9,1.25
1.969,26.9125,1.2375
1.97,26.9375,1.2375
1.971,26.95,1.225
1.972,26.975,1.225
1.973,26.9875,1.2375
1.974,27.0,1.225
1.975,27.0125,1.225
1.976,27.025,1.2125
1.977,27.0375,1.2125
1.978,27.05,1.225
1.979,27.05,1.2125
1.98,27.0625,1.2125
1.981,27.0625,1.2125
1.982,27.075,1.2125
1.983,27.075,1.2125
1.984,27.075,1.2
1.985,27.075,1.2
1.986,27.075,1.2
1.987,27.075,1.2125
1.988,27.075,1.2125
1.989,27.0625,1.2
1.99,27.0625,1.2
1.991,27.05,1.2
1.992,27.0375,1.1875
1.993,27.0375,1.2
1.994,27.025,1.2
1.995,27.0125,1.2
1.996,27.0,1.2
1.997,26.9875,1.2
1.998,26.975,1.2
1.999,26.9625,1.2
2.0,26.9375,1.1875
2.001,26.925,1.2
2.002,26.9,1.1875
2.003,26.8875,1.2
2.004,26.8625,1.2
2.005,26.8375,1.1875
2.006,26.8125,1.2
2.007,26.8,1.2125
2.008,26.7625,1.2
2.009,26.7375,1.2
2.01,26.7125,1.2
2.011,26.6875,1.2125
2.012,26.65,1.2
2.013,26.625,1.2125
2.014,26.5875,1.2
2.015,26.5625,1.225
2.016,26.525,1.2125
2.017,26.4875,1.2125
2.018,26.45,1.2125
2.019,26.4125,1.2125
2.02,26.375,1.2125
2.021,26.3375,1.2125
2.022,26.3,1.225
2.023,26.2625,1.225
2.024,26.2125,1.225
2.025,26.175,1.225
2.026,26.1375,1.2375
2.027,26.0875,1.225
2.028,26.0375,1.225
2.029,26.0,1.2375
2.03,25.95,1.2375
2.031,25.9,1.2375
2.032,25.85,1.2375
2.033,25.8,1.25
2.034,25.75,1.25
2.035,25.7,1.25
2.036,25.65,1.2625
2.037,25.5875,1.25
2.038,25.5375,1.25
2.039,25.4875,1.2625
2.04,25.425,1.2625
2.041,25.375,1.275
2.042,25.3125,1.2625
2.043,25.2625,1.275
2.044,25.2,1.275
2.045,25.1375,1.2625
2.046,25.0875,1.2875
2.047,25.025,1.2875
2.048,24.9625,1.2875
2.049,24.9,1.2875
2.05,24.8375,1.2875
2.051,24.775,1.3
2.052,24.7125,1.3
2.053,24.65,1.3
2.054,24.5875,1.3125
2.055,24.525,1.325
2.056,24.45,1.325
2.057,24.3875,1.3375
2.058,24.3125,1.3125
2.059,24.25,1.325
2.06,24.1875,1.3375
2.061,24.1125,1.3375
2.062,24.05,1.35
2.063,23.975,1.3375
2.064,23.9,1.35
2.065,23.8375,1.3625
2.066,23.7625,1.3625
2.067,23.6875,1.3625
2.068,23.6125,1.3625
2.069,23.55,1.375
2.07,23.4625,1.375
2.071,23.4,1.375
2.072,23.3125,1.375
2.073,23.25,1.4
2.074,23.1625,1.3875
2.075,23.0875,1.3875
2.076,23.0125,1.4
2.077,22.9375,1.4
2.078,22.8625,0.075
2.079,22.7875,1.4125
2.08,22.7,0.0625
2.081,22.625,0.0375
2.082,22.55,0.0375
2.083,22.4625,0.0375
2.084,22.3875,0.0375
2.085,22.3125,0.0375
2.086,22.225,0.0375
2.087,22.15,1.45
2.088,22.075,1.4625
2.089,21.9875,1.4625
2.09,21.9125,1.4875
2.091,21.825,1.475
2.092,21.7375,1.475
2.093,21.6625,1.4875
2.094,21.5875,1.5
2.095,21.5,1.5
2.096,21.425,1.5125
2.097,21.3375,1.5125
2.098,21.2625,1.5375
2.099,21.175,1.5375
2.1,21.0875,1.525
2.101,21.0,1.525
2.102,20.925,1.5375
2.103,20.8375,1.5375
2.104,20.75,1.55
2.105,20.675,1.5625
2.106,20.5875,1.575
2.107,20.5,1.5875
2.108,20.425,1.575
2.109,20.3375,1.575
2.11,20.25,1.5875
2.111,20.175,1.6
2.112,20.0875,1.6
2.113,20.0,1.6
2.114,19.9125,1.6125
2.115,19.8375,1.625
2.116,19.75,1.625
2.117,19.6625,1.6125
2.118,19.5875,1.625
2.119,19.5,1.6375
2.12,19.425,1.6375
2.121,19.3375,1.65
2.122,19.25,1.65
2.123,19.175,1.675
2.124,19.0875,1.6625
2.125,19.0,1.6625
2.126,18.925,1.675
2.127,18.8375,1.675
2.128,18.75,1.675
2.129,18.675,1.6875
2.13,18.5875,1.6875
2.131,18.5125,1.7125
2.132,18.425,1.725
2.133,18.35,1.725
2.134,18.2625,1.725
2.135,18.1875,1.725
2.136,18.1,1.725
2.137,18.025,1.7375
2.138,17.95,1.75
2.139,17.8625,1.7625
2.14,17.7875,1.775
