time_s,position_cm,theta_raw_cm
1.066,21.2,1.7375
1.067,21.125,1.75
1.068,21.0375,1.75
1.069,20.95,1.75
1.07,20.875,1.7625
1.071,20.7875,1.7625
1.072,20.7125,1.7875
1.073,20.625,1.775
1.074,20.55,1.7875
1.075,20.4625,1.7875
1.076,20.3875,1.7875
1.077,20.3,1.8
1.078,20.225,1.8125
1.079,20.1375,1.8125
1.08,20.0625,1.825
1.081,19.9875,1.825
1.082,19.9,1.825
1.083,19.825,1.825
1.084,19.75,1.8375
1.085,19.675,1.85
1.086,19.5875,1.8375
1.087,19.5125,1.85
1.088,19.4375,1.8625
1.089,19.3625,1.8875
1.09,19.2875,1.875
1.091,19.2125,1.875
1.092,19.1375,1.8875
1.093,19.0625,1.8875
1.094,18.9875,1.9
1.095,18.9125,1.9
1.096,18.8375,1.9125
1.097,18.7625,1.925
1.098,18.6875,1.9125
1.099,18.625,1.925
1.1,18.55,1.925
1.101,18.475,1.925
1.102,18.4125,1.95
1.103,18.3375,1.95
1.104,18.275,1.9625
1.105,18.2,1.975
1.106,18.125,1.9625
1.107,18.0625,1.9625
1.108,18.0,1.9625
1.109,17.925,1.975
1.11,17.8625,1.975
1.111,17.8,2.0
1.112,17.7375,2.0
1.113,17.675,2.025
1.114,17.6125,2.025
1.115,17.55,2.0125
1.116,17.4875,2.025
1.117,17.425,2.025
1.118,17.3625,2.025
1.119,17.3,2.025
1.12,17.25,2.05
1.121,17.1875,2.0625
1.122,17.125,2.075
1.123,17.075,2.0625
1.124,17.025,2.0625
1.125,16.9625,2.0625
1.126,16.9125,2.075
1.127,16.85,2.075
1.128,16.8,2.0875
1.129,16.75,2.0875
1.13,16.7,2.125
1.131,16.65,2.125
1.132,16.6,2.1
1.133,16.55,2.1
1.134,16.5,2.1125
1.135,16.45,2.1125
1.136,16.4,2.1125
1.137,16.3625,2.1375
1.138,16.3125,2.1625
1.139,16.275,2.175
1.14,16.225,2.15
1.141,16.1875,2.15
1.142,16.1375,2.15
1.143,16.1,2.15
1.144,16.0625,2.1625
1.145,16.025,2.175
1.146,15.9875,2.2
1.147,15.95,2.2125
1.148,15.9125,2.2
1.149,15.875,2.1875
1.15,15.8375,2.1875
1.151,15.8,2.1875
1.152,15.7625,2.1875
1.153,15.7375,2.2
1.154,15.7,2.2125
1.155,15.675,2.2375
1.156,15.6375,2.225
1.157,15.6125,2.2125
1.158,15.5875,2.225
1.159,15.5625,2.225
1.16,15.525,2.2125
1.161,15.5,2.2125
1.162,15.475,2.225
1.163,15.45,2.2375
1.164,15.425,2.2375
1.165,15.4125,2.2375
1.166,15.3875,2.225
1.167,15.3625,2.225
1.168,15.35,2.2375
1.169,15.325,2.2375
1.17,15.3125,2.2375
1.171,15.2875,2.25
1.172,15.275,2.2625
1.173,15.2625,2.2625
1.174,15.25,2.2375
1.175,15.2375,2.25
1.176,15.225,2.25
1.177,15.2125,2.25
1.178,15.2,2.25
1.179,15.1875,2.25
1.18,15.175,2.2625
1.181,15.175,2.2625
1.182,15.1625,2.2375
1.183,15.1625,2.25
1.184,15.15,2.2375
1.185,15.15,2.25
1.186,15.1375,2.25
1.187,15.1375,2.2375
1.188,15.1375,2.25
1.189,15.1375,2.2625
1.19,15.1375,2.2375
1.191,15.1375,2.2375
1.192,15.1375,2.2375
1.193,15.15,2.2375
1.194,15.15,2.2375
1.195,15.15,2.2375
1.196,15.1625,2.25
1.197,15.1625,2.25
1.198,15.175,2.2375
1.199,15.175,2.225
1.2,15.1875,2.2375
1.201,15.2,2.2375
1.202,15.2125,2.225
1.203,15.225,2.2375
1.204,15.2375,2.2375
1.205,15.25,2.2375
1.206,15.2625,2.2375
1.207,15.275,2.2125
1.208,15.2875,2.2
1.209,15.3125,2.2125
1.21,15.325,2.2
1.211,15.35,2.2
1.212,15.3625,2.1875
1.213,15.3875,2.225
1.214,15.4125,2.225
1.215,15.425,2.175
1.216,15.45,2.175
1.217,15.475,2.1875
1.218,15.5,2.175
1.219,15.525,2.1625
1.22,15.55,2.1625
1.221,15.5875,2.1875
1.222,15.6125,2.1875
1.223,15.6375,2.15
1.224,15.6625,2.125
1.225,15.7,2.1375
1.226,15.7375,2.125
1.227,15.7625,2.1125
1.228,15.8,2.125
1.229,15.825,2.125
1.23,15.8625,2.15
1.231,15.9,2.125
1.232,15.9375,2.0875
1.233,15.975,2.0875
1.234,16.0125,2.0875
1.235,16.05,2.075
1.236,16.1,2.0875
1.237,16.1375,2.075
1.238,16.175,2.0875
1.239,16.2125,2.0875
1.24,16.2625,2.0625
1.241,16.3,2.05
1.242,16.35,2.05
1.243,16.3875,2.0375
1.244,16.4375,2.0375
1.245,16.4875,2.0375
1.246,16.525,2.0375
1.247,16.575,2.0375
1.248,16.625,2.0125
1.249,16.675,2.0125
1.25,16.725,2.0125
1.251,16.775,2.0
1.252,16.825,1.975
1.253,16.8875,1.9875
1.254,16.9375,1.9875
1.255,16.9875,1.9875
1.256,17.0375,1.975
1.257,17.1,1.9625
1.258,17.15,1.95
1.259,17.2125,1.95
1.26,17.2625,1.9375
1.261,17.325,1.9375
1.262,17.375,1.925
1.263,17.4375,1.9375
1.264,17.4875,1.925
1.265,17.55,1.9
1.266,17.6125,1.9
1.267,17.675,1.9
1.268,17.725,1.875
1.269,17.7875,1.875
1.27,17.85,1.8625
1.271,17.9125,1.875
1.272,17.975,1.8625
1.273,18.0375,1.85
1.274,18.1,1.8375
1.275,18.1625,1.825
1.276,18.2375,1.8375
1.277,18.3,1.825
1.278,18.3625,1.8125
1.279,18.425,1.8125
1.28,18.4875,1.8
1.281,18.5625,1.8
1.282,18.625,1.7875
1.283,18.7,1.8
1.284,18.7625,1.7875
1.285,18.825,1.775
1.286,18.9,1.775
1.287,18.9625,1.7625
1.288,19.0375,1.7625
1.289,19.1125,1.7625
1.29,19.175,1.7375
1.291,19.2375,1.725
1.292,19.3125,1.725
1.293,19.3875,1.725
1.294,19.4625,1.725
1.295,19.525,1.7125
1.296,19.6,1.7125
1.297,19.675,1.7125
1.298,19.75,1.7
1.299,19.8125,1.6875
1.3,19.8875,1.675
1.301,19.9625,1.675
1.302,20.0375,1.675
1.303,20.1125,1.675
1.304,20.175,1.65
1.305,20.25,1.65
1.306,20.325,1.65
1.307,20.4,1.6375
1.308,20.475,1.6375
1.309,20.55,1.6375
1.31,20.625,1.625
1.311,20.7,1.625
1.312,20.7625,1.6125
1.313,20.8375,1.6125
1.314,20.9125,1.6125
1.315,20.9875,1.6
1.316,21.0625,1.6
1.317,21.1375,1.5875
1.318,21.2125,1.5875
1.319,21.2875,1.575
1.32,21.35,1.5625
1.321,21.425,1.5625
1.322,21.5,1.5625
1.323,21.575,1.55
1.324,21.65,1.5375
1.325,21.725,1.5375
1.326,21.8,1.5375
1.327,21.875,1.525
1.328,21.9375,1.5125
1.329,22.0125,1.5125
1.33,22.0875,1.525
1.331,22.1625,1.5125
1.332,22.225,1.4875
1.333,22.3,1.4875
1.334,22.375,1.4875
1.335,22.4375,1.475
1.336,22.5125,1.4625
1.337,22.5875,1.475
1.338,22.65,1.4625
1.339,22.725,1.4625
1.34,22.8,0.0375
1.341,22.8625,0.0375
1.342,22.9375,0.05
1.343,23.0,0.05
1.344,23.075,0.0625
1.345,23.1375,0.0625
1.346,23.2125,0.075
1.347,23.275,0.0625
1.348,23.35,0.0875
1.349,23.4125,1.4125
1.35,23.475,1.4
1.351,23.55,1.4125
1.352,23.6125,1.4
1.353,23.675,1.3875
1.354,23.7375,1.3875
1.355,23.8,1.3875
1.356,23.875,1.3875
1.357,23.9375,1.3875
1.358,24.0,1.375
1.359,24.05,1.3625
1.36,24.1125,1.3625
1.361,24.175,1.35
1.362,24.2375,1.3625
1.363,24.3,1.3625
1.364,24.35,1.35
1.365,24.4125,1.3375
1.366,24.475,1.35
1.367,24.5375,1.3375
1.368,24.5875,1.325
1.369,24.65,1.3375
1.37,24.7,1.325
1.371,24.75,1.325
1.372,24.8125,1.3375
1.373,24.8625,1.3125
1.374,24.9125,1.325
1.375,24.9625,1.3125
1.376,25.0125,1.3
1.377,25.0625,1.3
1.378,25.125,1.3125
1.379,25.1625,1.3
1.38,25.2125,1.3
1.381,25.2625,1.3
1.382,25.3125,1.2875
1.383,25.3625,1.3
1.384,25.4,1.2875
1.385,25.45,1.3
1.386,25.4875,1.275
1.387,25.5375,1.2875
1.388,25.575,1.2875
1.389,25.6125,1.275
1.39,25.6625,1.2875
1.391,25.7,1.275
1.392,25.7375,1.275
1.393,25.775,1.275
1.394,25.8125,1.275
1.395,25.85,1.275
1.396,25.8875,1.275
1.397,25.9125,1.275
1.398,25.95,1.275
1.399,25.9875,1.275
1.4,26.0125,1.2625
1.401,26.05,1.275
1.402,26.075,1.2625
1.403,26.1,1.2625
1.404,26.1375,1.275
1.405,26.1625,1.2625
1.406,26.1875,1.2625
1.407,26.2125,1.2625
1.408,26.2375,1.2625
1.409,26.2625,1.2625
1.41,26.2875,1.2625
1.411,26.3125,1.2625
1.412,26.325,1.2625
1.413,26.35,1.275
1.414,26.3625,1.2625
1.415,26.3875,1.2625
1.416,26.4,1.2625
1.417,26.4125,1.25
1.418,26.4375,1.2625
1.419,26.45,1.2625
1.42,26.4625,1.2625
1.421,26.475,1.275
1.422,26.4875,1.275
1.423,26.5,1.275
1.424,26.5,1.2625
1.425,26.5125,1.2625
1.426,26.525,1.275
1.427,26.525,1.2625
1.428,26.5375,1.275
1.429,26.5375,1.275
1.43,26.5375,1.275
1.431,26.5375,1.275
1.432,26.5375,1.2625
1.433,26.55,1.275
1.434,26.55,1.275
1.435,26.5375,1.275
1.436,26.5375,1.275
1.437,26.5375,1.275
1.438,26.5375,1.2875
1.439,26.525,1.2875
1.44,26.525,1.2875
1.441,26.5125,1.2875
1.442,26.5125,1.3
1.443,26.5,1.2875
1.444,26.4875,1.2875
1.445,26.4875,1.3
1.446,26.475,1.3125
1.447,26.4625,1.3125
1.448,26.45,1.3125
1.449,26.4375,1.3125
1.45,26.425,1.3125
1.451,26.4,1.3125
1.452,26.3875,1.3125
1.453,26.375,1.325
1.454,26.35,1.325
1.455,26.3375,1.3375
1.456,26.3125,1.325
1.457,26.2875,1.325
1.458,26.275,1.3375
1.459,26.25,1.3375
1.46,26.225,1.3375
1.461,26.2,1.3375
1.462,26.175,1.3375
1.463,26.1625,1.3625
1.464,26.125,1.35
1.465,26.1,1.35
1.466,26.075,1.35
1.467,26.05,1.3625
1.468,26.0125,1.3625
1.469,25.9875,1.3625
1.47,25.9625,1.375
1.471,25.925,1.375
1.472,25.8875,1.375
1.473,25.8625,1.3875
1.474,25.825,1.375
1.475,25.7875,0.0625
1.476,25.7625,0.075
1.477,25.725,0.075
1.478,25.6875,0.0625
1.479,25.65,0.05
1.48,25.6125,0.05
1.481,25.575,0.0375
1.482,25.5375,0.05
1.483,25.4875,0.025
1.484,25.45,0.0375
1.485,25.4125,0.0375
1.486,25.3625,0.0375
1.487,25.325,1.4375
1.488,25.2875,1.45
1.489,25.2375,1.45
1.49,25.1875,1.45
1.491,25.15,1.4625
1.492,25.1,1.4625
1.493,25.05,1.4625
1.494,25.0125,1.475
1.495,24.9625,1.475
1.496,24.9125,1.4875
1.497,24.8625,1.5
1.498,24.8125,1.5
1.499,24.7625,1.4875
1.5,24.7125,1.5
1.501,24.6625,1.5
1.502,24.6125,1.5125
1.503,24.5625,1.525
1.504,24.5125,1.525
1.505,24.45,1.525
1.506,24.4,1.5375
1.507,24.3375,1.5375
1.508,24.2875,1.5375
1.509,24.2375,1.55
1.51,24.1875,1.5625
1.511,24.125,1.5625
1.512,24.075,1.575
1.513,24.0125,1.575
1.514,23.95,1.575
1.515,23.8875,1.575
1.516,23.8375,1.5875
1.517,23.775,1.5875
1.518,23.7125,1.5875
1.519,23.6625,1.6125
1.52,23.6,1.6125
1.521,23.5375,1.6125
1.522,23.475,1.625
1.523,23.4125,1.625
1.524,23.35,1.625
1.525,23.3,1.6375
1.526,23.2375,1.6375
1.527,23.175,1.65
1.528,23.1125,1.65
1.529,23.05,1.6625
1.53,22.9875,1.675
1.531,22.9125,1.6625
1.532,22.8625,1.6875
1.533,22.7875,1.675
1.534,22.725,1.675
1.535,22.6625,1.6875
1.536,22.6,1.7
1.537,22.5375,1.7
1.538,22.475,1.7125
1.539,22.4125,1.725
1.54,22.3375,1.7125
1.541,22.275,1.725
1.542,22.2125,1.7375
1.543,22.15,1.7375
1.544,22.0875,1.75
1.545,22.0125,1.75
1.546,21.95,1.7625
1.547,21.8875,1.7625
1.548,21.825,1.775
1.549,21.7625,1.7875
1.55,21.6875,1.775
1.551,21.625,1.7875
1.552,21.5625,1.8
1.553,21.5,1.8125
1.554,21.425,1.8125
1.555,21.3625,1.825
1.556,21.3,1.8375
1.557,21.2375,1.8375
1.558,21.175,1.85
1.559,21.1,1.8375
1.56,21.0375,1.85
1.561,20.975,1.8625
1.562,20.9,1.8625
1.563,20.85,1.9
1.564,20.775,1.8875
1.565,20.7125,1.8875
1.566,20.65,1.9
1.567,20.5875,1.9125
1.568,20.5125,1.9
1.569,20.45,1.9125
1.57,20.3875,1.925
1.571,20.325,1.9375
1.572,20.2625,1.9625
1.573,20.2,1.95
1.574,20.1375,1.95
1.575,20.075,1.9625
1.576,20.0,1.9625
1.577,19.95,1.9875
1.578,19.875,1.975
1.579,19.825,2.0
1.58,19.7625,2.0125
1.581,19.6875,2.0125
1.582,19.6375,2.0125
1.583,19.575,2.0125
1.584,19.5125,2.025
1.585,19.45,2.025
1.586,19.4,2.0375
1.587,19.3375,2.05
1.588,19.275,2.075
1.589,19.2125,2.075
1.59,19.15,2.0625
1.591,19.1,2.075
1.592,19.0375,2.075
1.593,18.975,2.075
1.594,18.925,2.0875
1.595,18.8625,2.1
1.596,18.8125,2.1375
1.597,18.7625,2.1625
1.598,18.7,2.1375
1.599,18.65,2.1375
1.6,18.5875,2.1375
1.601,18.5375,2.15
1.602,18.4875,2.1625
1.603,18.425,2.1625
1.604,18.375,2.175
1.605,18.325,2.2
1.606,18.275,2.2
1.607,18.225,2.1875
1.608,18.175,2.2
1.609,18.125,2.2125
1.61,18.075,2.2125
1.611,18.025,2.225
1.612,17.975,2.225
1.613,17.925,2.2375
1.614,17.875,2.2375
1.615,17.8375,2.25
1.616,17.7875,2.25
1.617,17.7375,2.25
1.618,17.7,2.2625
1.619,17.65,2.2625
1.62,17.6,2.2625
1.621,17.5625,2.275
1.622,17.525,2.3
1.623,17.475,2.275
1.624,17.4375,2.2875
1.625,17.4,2.3
1.626,17.35,2.2875
1.627,17.3125,2.3
1.628,17.275,2.3
1.629,17.2375,2.3125
1.63,17.2,2.325
1.631,17.1625,2.3125
1.632,17.125,2.3125
1.633,17.0875,2.3125
1.634,17.05,2.3125
1.635,17.025,2.325
1.636,16.9875,2.325
1.637,16.95,2.325
1.638,16.925,2.3375
1.639,16.8875,2.35
1.64,16.8625,2.3375
1.641,16.825,2.35
1.642,16.8,2.35
1.643,16.775,2.35
1.644,16.7375,2.35
1.645,16.7125,2.35
1.646,16.6875,2.3625
1.647,16.6625,2.375
1.648,16.6375,2.3625
1.649,16.6125,2.3625
1.65,16.5875,2.3625
1.651,16.5625,2.3625
1.652,16.55,2.375
1.653,16.525,2.375
1.654,16.5,2.375
1.655,16.4875,2.3875
1.656,16.4625,2.3875
1.657,16.45,2.3875
1.658,16.425,2.3875
1.659,16.4125,2.3875
1.66,16.4,2.4
1.661,16.375,2.3875
1.662,16.3625,2.3875
1.663,16.35,2.4
1.664,16.3375,2.4
1.665,16.325,2.4
1.666,16.3125,2.4
1.667,16.3,2.4
1.668,16.2875,2.3875
1.669,16.2875,2.4
1.67,16.275,2.4
1.671,16.2625,2.4
1.672,16.2625,2.4125
1.673,16.25,2.4
1.674,16.25,2.4125
1.675,16.2375,2.4
1.676,16.2375,2.4125
1.677,16.2375,2.4125
1.678,16.2375,2.4125
1.679,16.225,2.4
1.68,16.225,2.4125
1.681,16.225,2.4125
1.682,16.225,2.4
1.683,16.225,2.4
1.684,16.2375,2.4125
1.685,16.2375,2.4
1.686,16.2375,2.4
1.687,16.2375,2.4
1.688,16.25,2.4125
1.689,16.25,2.4125
1.69,16.2625,2.4
1.691,16.275,2.4
1.692,16.275,2.4
1.693,16.2875,2.4
1.694,16.3,2.4
1.695,16.3,2.3875
1.696,16.3125,2.4
1.697,16.325,2.4
1.698,16.3375,2.3875
1.699,16.35,2.3875
1.7,16.3625,2.3875
1.701,16.3875,2.3875
1.702,16.4,2.3875
1.703,16.4125,2.3875
1.704,16.425,2.375
1.705,16.45,2.3875
1.706,16.4625,2.3875
1.707,16.4875,2.3875
1.708,16.5,2.375
1.709,16.525,2.375
1.71,16.55,2.375
1.711,16.5625,2.3625
1.712,16.5875,2.3625
1.713,16.6125,2.375
1.714,16.6375,2.375
1.715,16.6625,2.3625
1.716,16.6875,2.3625
1.717,16.7125,2.35
1.718,16.7375,2.35
1.719,16.7625,2.35
1.72,16.7875,2.3375
1.721,16.8125,2.3375
1.722,16.8375,2.3375
1.723,16.875,2.3375
1.724,16.9,2.325
1.725,16.9375,2.325
1.726,16.9625,2.325
1.727,16.9875,2.3125
1.728,17.025,2.3125
1.729,17.0625,2.3125
1.73,17.0875,2.3
1.731,17.125,2.3
1.732,17.1625,2.3
1.733,17.1875,2.2875
1.734,17.225,2.2875
1.735,17.2625,2.275
1.736,17.3,2.275
1.737,17.3375,2.275
1.738,17.375,2.275
1.739,17.4125,2.2625
1.74,17.4625,2.2625
1.741,17.5,2.25
1.742,17.5375,2.25
1.743,17.575,2.2375
1.744,17.6125,2.2375
1.745,17.6625,2.2375
1.746,17.7,2.2375
1.747,17.7375,2.2375
1.748,17.7875,2.225
1.749,17.825,2.2
1.75,17.875,2.2125
1.751,17.9125,2.1875
1.752,17.9625,2.1875
1.753,18.0,2.175
1.754,18.05,2.175
1.755,18.1,2.1875
1.756,18.1375,2.175
1.757,18.1875,2.15
1.758,18.2375,2.1375
1.759,18.2875,2.125
1.76,18.3375,2.125
1.761,18.375,2.1
1.762,18.425,2.0875
1.763,18.475,2.1125
1.764,18.525,2.1125
1.765,18.575,2.0875
1.766,18.625,2.075
1.767,18.6875,2.075
1.768,18.7375,2.075
1.769,18.775,2.05
1.77,18.8375,2.05
1.771,18.875,2.0375
1.772,18.9375,2.05
1.773,18.9875,2.025
1.774,19.0375,2.0125
1.775,19.0875,2.0
1.776,19.15,2.0
1.777,19.2,2.0
1.778,19.2625,2.0
1.779,19.3125,1.9875
1.78,19.3625,1.9875
1.781,19.425,1.975
1.782,19.475,1.95
1.783,19.5375,1.95
1.784,19.5875,1.9375
1.785,19.6375,1.925
1.786,19.7,1.925
1.787,19.75,1.9125
1.788,19.8125,1.925
1.789,19.8625,1.9
1.79,19.925,1.9
1.791,19.975,1.875
1.792,20.0375,1.875
1.793,20.1,1.875
1.794,20.15,1.8625
1.795,20.2125,1.8625
1.796,20.2625,1.85
1.797,20.325,1.85
1.798,20.375,1.825
1.799,20.4375,1.825
1.8,20.5,1.825
1.801,20.55,1.8
1.802,20.6125,1.8
1.803,20.675,1.8
1.804,20.725,1.7875
1.805,20.7875,1.8
1.806,20.8375,1.775
1.807,20.9,1.775
1.808,20.9625,1.775
1.809,21.0125,1.75
1.81,21.075,1.75
1.811,21.1375,1.75
1.812,21.1875,1.7375
1.813,21.25,1.7375
1.814,21.3,1.725
1.815,21.3625,1.7125
1.816,21.425,1.7125
1.817,21.475,1.7
1.818,21.5375,1.7
1.819,21.5875,1.6875
1.82,21.65,1.6875
1.821,21.7,1.675
1.822,21.7625,1.675
1.823,21.825,1.675
1.824,21.875,1.65
1.825,21.9375,1.65
1.826,21.9875,1.65
1.827,22.05,1.65
1.828,22.1,1.6375
1.829,22.15,1.625
1.83,22.2125,1.625
1.831,22.275,1.625
1.832,22.325,1.6125
1.833,22.375,1.6
1.834,22.4375,1.6
1.835,22.4875,1.5875
1.836,22.55,1.6
1.837,22.6,1.5875
1.838,22.65,1.5875
1.839,22.7,1.575
1.84,22.7625,1.5625
1.841,22.8125,1.5625
1.842,22.8625,1.55
1.843,22.9125,1.5375
1.844,22.9625,1.5375
1.845,23.025,1.5375
1.846,23.075,1.5375
1.847,23.125,1.5375
1.848,23.175,1.525
1.849,23.225,1.5125
1.85,23.275,1.5
1.851,23.3125,1.4875
1.852,23.3625,1.4875
1.853,23.4125,1.475
1.854,23.4625,1.4875
1.855,23.5125,1.4875
1.856,23.5625,1.475
1.857,23.6,1.4625
1.858,23.65,0.0375
1.859,23.7,0.0375
1.86,23.7375,0.025
1.861,23.7875,0.0375
1.862,23.8375,0.0375
1.863,23.875,0.0375
1.864,23.9125,0.0375
1.865,23.9625,0.0625
1.866,24.0,0.0625
1.867,24.0375,0.05
1.868,24.0875,0.075
1.869,24.125,0.075
1.87,24.1625,1.4
1.871,24.2,1.4
1.872,24.2375,1.4
1.873,24.275,1.3875
1.874,24.3125,1.3875
1.875,24.35,1.3875
1.876,24.3875,1.3875
1.877,24.425,1.375
1.878,24.4625,1.375
1.879,24.5,1.375
1.88,24.525,1.375
1.881,24.5625,1.375
1.882,24.5875,1.3625
1.883,24.625,1.3625
1.884,24.65,1.35
1.885,24.6875,1.35
1.886,24.7125,1.35
1.887,24.7375,1.3375
1.888,24.7625,1.3375
1.889,24.8,1.35
1.89,24.825,1.3375
1.891,24.85,1.3375
1.892,24.875,1.325
1.893,24.9,1.325
1.894,24.925,1.325
1.895,24.9375,1.3125
1.896,24.9625,1.3125
1.897,24.9875,1.3125
1.898,25.0,1.3
1.899,25.025,1.3
1.9,25.05,1.3
1.901,25.0625,1.3
1.902,25.075,1.2875
1.903,25.1,1.2875
1.904,25.1125,1.3
1.905,25.125,1.2875
1.906,25.1375,1.2875
1.907,25.15,1.275
1.908,25.175,1.2875
1.909,25.1875,1.2875
1.91,25.1875,1.275
1.911,25.2,1.275
1.912,25.2125,1.275
1.913,25.225,1.275
1.914,25.2375,1.275
1.915,25.2375,1.2625
1.916,25.25,1.275
1.917,25.25,1.2625
1.918,25.2625,1.2625
1.919,25.2625,1.2625
1.92,25.2625,1.2625
1.921,25.2625,1.25
1.922,25.275,1.275
1.923,25.275,1.2625
1.924,25.275,1.2625
1.925,25.275,1.25
1.926,25.275,1.25
1.927,25.275,1.25
1.928,25.275,1.2625
1.929,25.2625,1.25
1.93,25.2625,1.25
1.931,25.2625,1.25
1.932,25.25,1.2375
1.933,25.25,1.25
1.934,25.2375,1.2375
1.935,25.2375,1.2375
1.936,25.225,1.2375
1.937,25.225,1.25
1.938,25.2125,1.25
1.939,25.2,1.25
1.94,25.1875,1.2375
1.941,25.175,1.2375
1.942,25.1625,1.2375
1.943,25.15,1.2375
1.944,25.1375,1.2375
1.945,25.125,1.2375
1.946,25.1125,1.2375
1.947,25.1,1.25
1.948,25.075,1.2375
1.949,25.0625,1.2375
1.95,25.05,1.2375
1.951,25.025,1.2375
1.952,25.0125,1.2375
1.953,24.9875,1.2375
1.954,24.975,1.25
1.955,24.95,1.25
1.956,24.925,1.2375
1.957,24.9125,1.25
1.958,24.8875,1.2375
1.959,24.8625,1.2375
1.96,24.8375,1.2375
1.961,24.8125,1.2375
1.962,24.7875,1.2375
1.963,24.7625,1.25
1.964,24.7375,1.25
1.965,24.7125,1.25
1.966,24.6875,1.25
1.967,24.6625,1.2625
1.968,24.6375,1.2625
1.969,24.6,1.25
1.97,24.575,1.25
1.971,24.55,1.2625
1.972,24.5125,1.2625
1.973,24.4875,1.275
1.974,24.45,1.2625
1.975,24.425,1.275
1.976,24.3875,1.2625
1.977,24.35,1.2625
1.978,24.325,1.275
1.979,24.2875,1.275
1.98,24.25,1.275
1.981,24.2125,1.275
1.982,24.175,1.275
1.983,24.15,1.2875
1.984,24.1125,1.2875
1.985,24.075,1.2875
1.986,24.0375,1.2875
1.987,24.0,1.3
1.988,23.95,1.3
1.989,23.9125,1.3
1.99,23.875,1.3
1.991,23.8375,1.3
1.992,23.8,1.3125
1.993,23.75,1.3
1.994,23.7125,1.3125
1.995,23.675,1.3125
1.996,23.6375,1.325
1.997,23.5875,1.325
1.998,23.55,1.325
1.999,23.5,1.325
2.0,23.4625,1.325
2.001,23.4125,1.325
2.002,23.375,1.3375
2.003,23.325,1.3375
2.004,23.275,1.3375
2.005,23.2375,1.3625
2.006,23.1875,1.35
2.007,23.1375,1.35
2.008,23.1,1.3625
2.009,23.05,1.3625
2.01,23.0,1.3625
2.011,22.95,1.3625
2.012,22.9,1.3625
2.013,22.85,1.375
2.014,22.8,1.375
2.015,22.7625,1.3875
2.016,22.7125,1.3875
2.017,22.6625,1.3875
2.018,22.6125,1.3875
2.019,22.5625,1.3875
2.02,22.5125,1.4
2.021,22.4625,0.0625
2.022,22.4125,0.0625
2.023,22.3625,0.0625
2.024,22.3125,0.0625
2.025,22.2625,0.0625
2.026,22.2125,0.0625
2.027,22.1625,0.0625
2.028,22.1125,0.05
2.029,22.0625,0.05
2.03,22.0,1.4375
2.031,21.95,1.4375
2.032,21.9,0.025
2.033,21.85,1.45
2.034,21.8,1.45
2.035,21.75,1.45
2.036,21.6875,1.45
2.037,21.6375,1.4625
2.038,21.5875,1.475
2.039,21.5375,1.4875
2.04,21.4875,1.475
2.041,21.4375,1.4875
2.042,21.375,1.475
2.043,21.325,1.4875
2.044,21.275,1.5
2.045,21.225,1.5
2.046,21.175,1.5125
2.047,21.125,1.5375
2.048,21.0625,1.5125
2.049,21.0125,1.525
2.05,20.9625,1.525
2.051,20.9125,1.5375
2.052,20.8625,1.5375
2.053,20.8,1.5375
2.054,20.75,1.55
2.055,20.7,1.5625
2.056,20.65,1.5625
2.057,20.6,1.5625
2.058,20.5375,1.5625
2.059,20.4875,1.5625
2.06,20.4375,1.5625
2.061,20.3875,1.575
2.062,20.3375,1.575
2.063,20.2875,1.5875
2.064,20.2375,1.6
2.065,20.1875,1.6
2.066,20.1375,1.6
2.067,20.075,1.5875
2.068,20.025,1.5875
2.069,19.975,1.6
2.07,19.925,1.6
2.071,19.875,1.6125
2.072,19.825,1.625
2.073,19.775,1.625
2.074,19.725,1.625
2.075,19.675,1.625
2.076,19.625,1.6375
2.077,19.5875,1.65
2.078,19.5375,1.65
2.079,19.4875,1.65
2.08,19.4375,1.6625
2.081,19.3875,1.6625
2.082,19.3375,1.65
2.083,19.3,1.675
2.084,19.25,1.675
2.085,19.2,1.675
2.086,19.15,1.675
2.087,19.1125,1.6875
2.088,19.0625,1.7
2.089,19.0125,1.7
2.09,18.975,1.7
2.091,18.925,1.7
2.092,18.8875,1.7125
2.093,18.8375,1.7125
2.094,18.8,1.7125
2.095,18.75,1.7125
2.096,18.7125,1.7375
2.097,18.6625,1.7375
2.098,18.625,1.7375
2.099,18.5875,1.7375
2.1,18.5375,1.7375
2.101,18.5,1.7375
2.102,18.4625,1.75
2.103,18.4125,1.7375
2.104,18.375,1.75
2.105,18.3375,1.7625
2.106,18.3,1.7625
2.107,18.2625,1.7625
2.108,18.225,1.7625
2.109,18.1875,1.775
2.11,18.15,1.775
2.111,18.1125,1.775
2.112,18.075,1.775
2.113,18.05,1.8
2.114,18.0125,1.8125
2.115,17.975,1.7875
2.116,17.95,1.8
2.117,17.9125,1.8
2.118,17.875,1.8
2.119,17.85,1.8125
2.12,17.8125,1.8125
2.121,17.7875,1.825
2.122,17.75,1.825
2.123,17.725,1.8375
2.124,17.6875,1.825
2.125,17.6625,1.825
2.126,17.6375,1.8375
2.127,17.6125,1.8375
2.128,17.575,1.825
2.129,17.55,1.8375
2.13,17.525,1.85
2.131,17.5,1.85
2.132,17.475,1.85
2.133,17.45,1.85
2.134,17.425,1.85
2.135,17.4125,1.8625
2.136,17.3875,1.8625
2.137,17.3625,1.8625
2.138,17.3375,1.8875
